timestamp,evaluationWindow,nExamples,radius,silhouette,threshold,averOut,label
17426,9,11.0,0.10476295759673385,1.0,0.0,0.9514090181059974,NP1
17426,9,38.0,0.08127569656095597,1.0,0.0,0.9628635116637073,NP2
17426,9,11.0,0.09288759238575808,1.0,0.0,0.9593805374354729,NP3
17426,9,25.0,0.09374261818079709,1.0,0.0,0.9570228597415621,NP4
17426,9,51.0,0.07719616951066824,1.0,0.0,0.9651822893355249,NP5
17426,9,19.0,0.09237924659878374,1.0,0.0,0.9568776752201762,NP6
17426,9,14.0,0.08917580719584116,1.0,0.0,0.9621754634901529,NP7
17426,9,42.0,0.08306453336160884,1.0,0.0,0.9622313020133324,NP8
17426,9,14.0,0.07632856900016327,1.0,0.0,0.9639753276066522,NP9
17426,9,14.0,0.0754649084444975,1.0,0.0,0.9668973997588985,NP10
17426,9,21.0,0.10598154247742693,1.0,0.0,0.9498825675148479,NP11
17426,9,13.0,0.1033552436899274,1.0,0.0,0.9529371823048011,NP12
17426,9,42.0,0.0871899941059244,1.0,0.0,0.9595303910529986,NP13
17426,9,23.0,0.08700441985504054,0.3704550481959235,0.0,0.9594451269900172,NP14
17426,9,14.0,0.06246025400752832,-1.0,0.0,0.0,NP14
17426,9,7.0,0.06658857730726625,1.0,0.0,0.96916138825725,NP15
17426,9,36.0,0.10016768908380552,1.0,0.0,0.9539996378090534,NP16
17426,9,11.0,0.09830834134608024,1.0,0.0,0.9533815145816917,NP17
17426,9,45.0,0.08376949343612507,1.0,0.0,0.9616341821311241,NP18
17426,9,23.0,0.09887162346672755,1.0,0.0,0.9547261735577344,NP19
17426,9,16.0,0.10098280915854506,1.0,0.0,0.9545703292606706,NP20
17426,9,28.0,0.10301988931194678,1.0,0.0,0.9514997060159578,NP21
17426,9,15.0,0.09963009459953193,1.0,0.0,0.9547209249708224,NP22
17426,9,15.0,0.10323641132091137,1.0,0.0,0.9537936690473183,NP23
17426,9,12.0,0.10594616066214861,1.0,0.0,0.9508635704207483,NP24
17426,9,34.0,0.07547388458332958,1.0,0.0,0.9646635901078381,NP25
17426,9,10.0,0.09014420856821995,1.0,0.0,0.9574867787675861,NP26
17426,9,13.0,0.08369027771338382,1.0,0.0,0.9612268834405033,NP27
17426,9,25.0,0.08646376503030989,1.0,0.0,0.9603084087201579,NP28
17426,9,10.0,0.10383107501837796,1.0,0.0,0.9527563274993037,NP29
17426,9,4.0,0.07388917418028094,1.0,0.0,0.9638435206205039,NP30
17426,9,15.0,0.07206514076063333,1.0,0.0,0.9664377200763928,NP31
17426,9,51.0,0.07703705342304301,1.0,0.0,0.96501065167142,NP32
17426,9,24.0,0.09622478041900573,1.0,0.0,0.9563940616339662,NP33
17426,9,7.0,0.11299728340456767,0.32414453748636907,0.0,0.949550755656398,NP34
17426,9,13.0,0.07157179672675351,-1.0,0.0,0.0,NP34
17426,9,4.0,0.06243535642336423,1.0,0.0,0.969449650814292,NP35
17426,9,10.0,0.10367509120409052,1.0,0.0,0.9532440627326364,NP36
17426,9,15.0,0.0923600538591825,1.0,0.0,0.9564980336034281,NP37
17426,9,6.0,0.13176238253727324,1.0,0.0,0.9393750606635168,NP38
17426,9,8.0,0.0855737388381212,1.0,0.0,0.9617253459624645,NP39
17426,9,6.0,0.07297221239816327,1.0,0.0,0.9652622255845905,NP40
17426,9,18.0,0.09858903830455994,1.0,0.0,0.9532591661872607,NP41
17426,9,4.0,0.09128709223040236,1.0,0.0,0.9559170084139677,NP42
17426,9,28.0,0.07781069677797299,1.0,0.0,0.9631327222334313,NP43
17426,9,14.0,0.09639892921102246,1.0,0.0,0.9573263759684967,NP44
17426,9,12.0,0.10948889684102484,1.0,0.0,0.949516602259337,NP45
17426,9,11.0,0.09437437942535512,1.0,0.0,0.9571541868583989,NP46
17426,9,7.0,0.11217007516237001,1.0,0.0,0.9501581982067561,NP47
17426,9,9.0,0.08279766508916145,1.0,0.0,0.9612949721212528,NP48
17426,9,17.0,0.0975584834131176,1.0,0.0,0.955536705217426,NP49
17426,9,4.0,0.09414065875137222,0.38369945407129574,0.0,0.9547847364905131,NP50
17426,9,15.0,0.08346334117655925,-1.0,0.0,0.0,NP50
17426,9,9.0,0.11470278369882408,0.3140793441191138,0.0,0.9456492863167367,NP51
17426,9,14.0,0.06269500700719098,-1.0,0.0,0.0,NP51
17426,9,6.0,0.08467507186148895,1.0,0.0,0.9598679785654678,NP52
17426,9,10.0,0.08911106055885444,1.0,0.0,0.9586736097482328,NP53
17426,9,8.0,0.08061502689948266,1.0,0.0,0.9619123601565945,NP54
17426,9,11.0,0.10020450753814811,1.0,0.0,0.9529152122664193,NP55
17426,9,13.0,0.0993000054230909,1.0,0.0,0.9565303248172718,NP56
41750,23,75.0,0.09868212287963535,1.0,0.0,0.9544948494411694,NP57
41750,23,26.0,0.11405534318302055,1.0,0.0,0.9470286145497787,NP58
41750,23,16.0,0.09960129688279416,1.0,0.0,0.9560818790171536,NP59
41750,23,112.0,0.07717347437509352,1.0,0.0,0.9654688520807747,NP60
41750,23,45.0,0.10554896149158823,1.0,0.0,0.9520496129203286,NP61
41750,23,13.0,0.10586299327014982,1.0,0.0,0.9545830836862426,NP62
41750,23,28.0,0.11394276569703345,1.0,0.0,0.9476379922034657,NP63
41750,23,35.0,0.06653892739393702,1.0,0.0,0.9698087348497351,NP64
41750,23,13.0,0.09366695057137157,1.0,0.0,0.9563683560648144,NP65
41750,23,78.0,0.0670810480974178,1.0,0.0,0.9722970013480596,NP66
41750,23,4.0,0.09716299681412423,1.0,0.0,0.9541742172012252,NP67
41750,23,32.0,0.10807788676358428,1.0,0.0,0.9490882579154409,NP68
41750,23,9.0,0.12484841996479884,1.0,0.0,0.942154706803554,NP69
41750,23,22.0,0.10931893561998689,1.0,0.0,0.949781891716947,NP70
41750,23,11.0,0.12812658029797616,0.3444377002229797,0.0,0.94261405728334,NP71
41750,23,17.0,0.07935557862014828,-1.0,0.0,0.0,NP71
41750,23,11.0,0.09525970160672402,1.0,0.0,0.9561787089188484,NP72
41750,23,11.0,0.14434670148349193,1.0,0.0,0.9334715689362109,NP73
41750,23,50.0,0.11250212671769944,1.0,0.0,0.9481667680481308,NP74
41750,23,45.0,0.12162345254399305,1.0,0.0,0.9450167030916595,NP75
41750,23,10.0,0.09407512692624276,0.526704274372634,0.0,0.958273299430882,NP76
41750,23,11.0,0.11408628792881595,-1.0,0.0,0.0,NP76
41750,23,69.0,0.10155935378318956,1.0,0.0,0.9550302136846569,NP77
41750,23,30.0,0.11469475032192865,1.0,0.0,0.9480156566999899,NP78
41750,23,18.0,0.11808440693605474,1.0,0.0,0.9453962703699941,NP79
41750,23,19.0,0.1156441004822722,1.0,0.0,0.949764163603767,NP80
41750,23,17.0,0.11192012231077579,1.0,0.0,0.9470763282539452,NP81
41750,23,21.0,0.11472545206881886,0.1598992693456342,0.0,0.9473548976074466,NP82
41750,23,19.0,0.05951441485719101,-1.0,0.0,0.0,NP82
41750,23,35.0,0.11271285644692637,1.0,0.0,0.9497755168068293,NP83
41750,23,7.0,0.1192506600950481,1.0,0.0,0.9453987181963764,NP84
41750,23,15.0,0.10663173178879279,1.0,0.0,0.950064142073704,NP85
41750,23,13.0,0.10304178572091756,1.0,0.0,0.9516577864418548,NP86
41750,23,9.0,0.09067458892004238,1.0,0.0,0.9601350125167715,NP87
41750,23,11.0,0.09464423652960391,1.0,0.0,0.9557957988776622,NP88
41750,23,9.0,0.0970041219995205,1.0,0.0,0.9549126030787431,NP89
41750,23,17.0,0.09568174401545594,1.0,0.0,0.9551452511360059,NP90
41750,23,4.0,0.06091081234225189,1.0,0.0,0.9711859748275669,NP91
41750,23,9.0,0.09578648471121601,1.0,0.0,0.959485853082081,NP92
41750,23,8.0,0.09513362957970152,1.0,0.0,0.9575192113261751,NP93
41750,23,13.0,0.12940509148816154,1.0,0.0,0.941037971460282,NP94
41750,23,9.0,0.10566345898767733,1.0,0.0,0.9511129800711049,NP95
41750,23,5.0,0.1382014063411893,1.0,0.0,0.936034591357054,NP96
71862,39,117.0,0.08009124527200952,1.0,0.0,0.9650554001797396,NP97
71862,39,39.0,0.1007424765558978,1.0,0.0,0.9542920807997961,NP98
71862,39,21.0,0.1671657904134783,1.0,0.0,0.9288584595805095,NP99
71862,39,51.0,0.1170356619319527,1.0,0.0,0.9474408718077767,NP100
71862,39,63.0,0.10315605951279458,1.0,0.0,0.9541537867581334,NP101
71862,39,47.0,0.10160087056225456,1.0,0.0,0.9541208721026766,NP102
71862,39,41.0,0.14287530918908184,1.0,0.0,0.9347324892388563,NP103
71862,39,29.0,0.10877161500427993,1.0,0.0,0.9502781059606085,NP104
71862,39,20.0,0.14427543000021523,1.0,0.0,0.9334250715825073,NP105
71862,39,32.0,0.12775558416281782,1.0,0.0,0.9411450350611149,NP106
71862,39,32.0,0.1320894454592681,1.0,0.0,0.9403378904502789,NP107
71862,39,35.0,0.15229700134576918,1.0,0.0,0.9302408335790636,NP108
71862,39,15.0,0.12924817909896621,1.0,0.0,0.9407411178477101,NP109
71862,39,27.0,0.1239519451014295,1.0,0.0,0.9434884492900262,NP110
71862,39,30.0,0.12895806492355266,1.0,0.0,0.9417806804677705,NP111
71862,39,21.0,0.13585544612532136,1.0,0.0,0.9377328976054529,NP112
71862,39,34.0,0.12197198294252289,0.3188852662894295,0.0,0.9463457001014026,NP113
71862,39,21.0,0.06938563638555678,-1.0,0.0,0.0,NP113
71862,39,24.0,0.13565552087669508,0.10726442874989918,0.0,0.9377844755259653,NP114
71862,39,7.0,0.06266855065263412,-1.0,0.0,0.0,NP114
71862,39,33.0,0.12296959728703652,1.0,0.0,0.946474960020927,NP115
71862,39,10.0,0.13148650481021024,1.0,0.0,0.9396760916667264,NP116
71862,39,32.0,0.13086606851528962,1.0,0.0,0.9407847573657401,NP117
71862,39,15.0,0.13676959994369278,1.0,0.0,0.9387365867820807,NP118
71862,39,19.0,0.11622367475995776,1.0,0.0,0.9466786502289395,NP119
71862,39,41.0,0.11612192604694505,1.0,0.0,0.9472932409391955,NP120
71862,39,20.0,0.13591094648529842,1.0,0.0,0.9379688507147599,NP121
71862,39,24.0,0.11312116424778206,1.0,0.0,0.9490138194748373,NP122
71862,39,31.0,0.14628450679748228,1.0,0.0,0.9338113441486693,NP123
71862,39,21.0,0.1263858924596941,1.0,0.0,0.9423152024183141,NP124
71862,39,9.0,0.1467047303330425,1.0,0.0,0.933599369950287,NP125
71862,39,24.0,0.1194822054627658,1.0,0.0,0.9456469914697544,NP126
71862,39,30.0,0.13287178317676338,1.0,0.0,0.9396993971022672,NP127
71862,39,13.0,0.12808768540190407,1.0,0.0,0.9439231750024883,NP128
